Year,Month,Air_Temp_Average,Air_Temp_Max,Air_Temp_Max_Day,Air_Temp_Min,Air_Temp_Min_Day,Precipitation_Total,Precipitation_Daily_Max,Precipitation_Days_Min_0_1mm,Heavy_Rain_Days_Over_10mm,Average_Relative_Humidity,Sunshine_Duration_Hours,Extreme_Temp_Frost_Days,Extreme_Temp_Severe_Frost_Days,Extreme_Temp_Very_Severe_Frost_Days,Extreme_Temp_Ice_Days,Extreme_Temp_Summer_Days,Extreme_Temp_Hot_Days,Extreme_Temp_Tropical_Nights,Extreme_Temp_Heatwaves,Extreme_Temp_Coldwaves
1891,December,2.6,13.5,5.0,-8.8,21.0,54.3,10.5,16,1,86.5,,12,0,0,5,0,0,0,0,0
1891,November,3.4,12.0,20.0,-5.0,4.0,25.0,5.7,14,0,89.5,,15,0,0,0,0,0,0,0,0
1891,October,10.5,24.4,1.0,-4.0,31.0,23.0,8.0,11,0,83.0,,4,0,0,0,0,0,0,0,0
1891,September,14.9,29.4,3.0,2.8,24.0,26.8,14.5,7,1,75.4,,0,0,0,0,4,0,0,0,0
1891,August,16.0,30.5,27.0,8.4,12.0,49.0,11.4,15,2,72.9,,0,0,0,0,1,1,0,0,0
1891,July,17.6,28.1,19.0,10.7,11.0,57.9,25.5,19,2,74.0,,0,0,0,0,4,0,0,0,0
1891,June,15.2,29.5,26.0,5.6,13.0,120.7,22.8,22,3,74.3,,0,0,0,0,7,0,0,0,0
1891,May,14.2,26.4,10.0,1.0,18.0,49.0,11.2,15,2,60.4,,0,0,0,0,5,0,0,0,0
1891,April,6.2,18.5,28.0,-3.2,3.0,43.4,13.5,16,1,73.1,,6,0,0,0,0,0,0,0,0
1891,March,3.5,14.3,16.0,-6.2,24.0,33.9,5.3,21,0,83.0,,12,0,0,0,0,0,0,0,0
1891,February,0.3,10.3,26.0,-12.8,14.0,13.2,11.2,6,1,85.2,,20,1,0,3,0,0,0,0,0
1891,January,-3.8,8.9,29.0,-19.5,8.0,25.2,4.8,22,0,84.4,,24,10,4,15,0,0,0,0,0
1890,December,-5.4,2.6,20.0,-16.7,19.0,5.5,1.9,8,0,85.7,,31,10,4,22,0,0,0,0,0
1890,November,3.2,11.5,5.0,-14.7,27.0,76.5,23.1,22,2,87.7,,7,4,0,4,0,0,0,0,0
1890,October,8.3,25.1,1.0,-3.8,23.0,36.2,7.7,13,0,81.2,,4,0,0,0,1,0,0,0,0
1890,September,14.2,27.5,23.0,3.6,3.0,8.1,2.8,6,0,80.0,,0,0,0,0,2,0,0,0,0
1890,August,18.0,31.0,1.0,6.6,31.0,38.8,8.9,18,0,74.5,,0,0,0,0,11,3,0,0,0
1890,July,16.8,29.7,15.0,7.0,26.0,58.0,9.7,18,0,71.9,,0,0,0,0,7,0,0,0,0
1890,June,14.9,27.9,5.0,3.2,1.0,87.3,12.3,18,3,72.9,,0,0,0,0,3,0,0,0,0
1890,May,14.8,27.5,13.0,3.8,27.0,110.6,43.3,13,3,69.5,,0,0,0,0,5,0,0,0,0
1890,April,8.1,18.0,17.0,-2.3,12.0,58.8,14.1,15,1,75.0,,5,0,0,0,0,0,0,0,0
1890,March,5.0,24.5,29.0,-15.1,1.0,15.7,3.7,15,0,79.9,,8,3,2,4,0,0,0,0,0
1890,February,-2.1,4.4,16.0,-9.0,2.0,9.4,7.7,7,0,85.3,,28,0,0,7,0,0,0,0,0
1890,January,2.3,11.3,7.0,-11.2,31.0,52.5,11.4,18,1,90.8,,11,1,0,3,0,0,0,0,0
1889,December,-0.5,7.8,23.0,-8.8,9.0,23.3,6.7,12,0,89.4,,24,0,0,10,0,0,0,0,0
1889,November,3.1,12.0,8.0,-4.8,23.0,14.6,3.6,13,0,89.3,,14,0,0,1,0,0,0,0,0
1889,October,8.7,17.7,7.0,-2.0,27.0,90.6,35.2,20,2,87.0,,2,0,0,0,0,0,0,0,0
1889,September,11.9,25.4,11.0,2.2,19.0,23.3,6.7,17,0,71.8,,0,0,0,0,1,0,0,0,0
1889,August,16.7,28.4,5.0,7.0,28.0,28.8,5.3,17,0,69.5,,0,0,0,0,7,0,0,0,0
1889,July,17.3,29.6,10.0,8.9,23.0,51.5,14.5,18,3,70.4,,0,0,0,0,7,0,0,0,0
1889,June,20.5,31.4,1.0,10.0,24.0,87.7,39.0,8,3,62.3,,0,0,0,0,19,5,0,0,0
1889,May,17.9,28.9,31.0,9.4,13.0,58.8,19.9,10,2,62.8,,0,0,0,0,10,0,0,0,0
1889,April,8.0,22.9,30.0,-1.5,18.0,23.7,12.4,12,1,78.6,,4,0,0,0,0,0,0,0,0
1889,March,1.2,12.2,25.0,-14.0,5.0,45.2,6.9,20,0,75.8,,17,3,0,5,0,0,0,0,0
1889,February,-1.9,9.3,2.0,-13.8,13.0,47.4,13.2,22,1,79.4,,21,3,0,12,0,0,0,0,0
1889,January,-2.5,6.0,30.0,-16.2,15.0,34.0,20.5,9,1,79.6,,25,7,2,12,0,0,0,0,0
1888,December,1.4,10.0,3.0,-6.0,14.0,11.4,6.2,8,0,86.0,,16,0,0,2,0,0,0,0,0
1888,November,3.5,12.1,17.0,-8.0,8.0,23.0,7.8,11,0,79.6,,13,0,0,2,0,0,0,0,0
1888,October,7.7,21.1,28.0,-3.0,20.0,83.5,25.0,18,2,79.7,,2,0,0,0,0,0,0,0,0
1888,September,13.4,25.5,6.0,0.9,27.0,22.8,9.9,5,0,72.7,,0,0,0,0,2,0,0,0,0
1888,August,16.4,30.8,11.0,7.0,15.0,35.1,9.9,14,0,72.5,,0,0,0,0,7,2,0,0,0
1888,July,16.0,26.5,23.0,6.2,9.0,68.9,19.2,19,1,72.8,,0,0,0,0,4,0,0,0,0
1888,June,17.3,31.6,25.0,4.6,2.0,30.2,10.5,13,1,60.1,,0,0,0,0,13,4,0,0,0
1888,May,13.2,32.3,19.0,1.6,11.0,3.6,2.0,6,0,57.7,,0,0,0,0,5,2,0,0,0
1888,April,6.8,19.8,30.0,-2.6,6.0,60.0,28.2,19,1,76.6,,8,0,0,0,0,0,0,0,0
1888,March,0.6,16.8,29.0,-13.0,1.0,85.4,16.8,23,3,89.9,,18,2,0,8,0,0,0,0,0
1888,February,-2.2,5.5,14.0,-14.9,25.0,45.7,10.3,16,1,90.4,,24,8,0,9,0,0,0,0,0
1888,January,-0.4,8.0,9.0,-12.6,31.0,22.0,5.8,14,0,93.3,,20,4,0,10,0,0,0,0,0
1887,December,0.5,9.5,9.0,-11.2,27.0,42.1,5.7,24,0,91.5,,16,1,0,8,0,0,0,0,0
1887,November,3.8,15.7,4.0,-7.7,16.0,32.9,6.4,19,0,90.6,,8,0,0,1,0,0,0,0,0
1887,October,6.5,14.2,4.0,-6.0,27.0,19.8,3.3,15,0,85.6,,8,0,0,0,0,0,0,0,0
1887,September,13.5,27.3,2.0,1.5,22.0,30.8,12.4,11,1,70.5,,0,0,0,0,2,0,0,0,0
1887,August,16.7,31.5,28.0,7.0,22.0,19.9,6.2,11,0,67.8,,0,0,0,0,9,2,0,0,0
1887,July,19.4,33.8,4.0,6.0,7.0,83.0,38.2,12,2,70.4,,0,0,0,0,16,7,0,0,0
1887,June,16.1,27.7,25.0,7.8,1.0,18.1,12.2,9,1,64.6,,0,0,0,0,3,0,0,0,0
1887,May,11.2,22.7,3.0,2.8,23.0,52.0,11.7,21,1,76.1,,0,0,0,0,0,0,0,0,0
1887,April,8.7,24.0,24.0,-4.0,17.0,29.8,15.2,14,1,66.9,,8,0,0,0,0,0,0,0,0
1887,March,2.2,16.2,9.0,-8.2,16.0,52.0,8.2,13,0,80.3,,16,0,0,2,0,0,0,0,0
1887,February,0.2,11.0,25.0,-10.4,17.0,4.7,2.0,6,0,82.0,,20,1,0,3,0,0,0,0,0
1887,January,-3.2,7.5,27.0,-16.9,16.0,0.8,0.3,4,0,88.0,,28,5,3,15,0,0,0,0,0
1886,December,1.5,10.0,15.0,-7.3,24.0,51.6,8.3,21,0,85.1,,18,0,0,2,0,0,0,0,0
1886,November,5.7,13.5,7.0,-2.0,2.0,29.3,5.0,16,0,87.8,,2,0,0,0,0,0,0,0,0
1886,October,9.7,26.2,2.0,-1.8,31.0,32.1,7.5,11,0,81.4,,3,0,0,0,1,0,0,0,0
1886,September,16.3,33.2,2.0,1.8,24.0,26.7,9.0,9,0,67.6,,0,0,0,0,14,5,0,0,0
1886,August,18.4,31.5,30.0,7.4,16.0,36.9,21.4,7,1,65.3,,0,0,0,0,15,5,0,0,0
1886,July,17.7,31.7,22.0,7.8,16.0,60.1,20.5,16,1,69.0,,0,0,0,0,12,2,0,0,0
1886,June,15.9,26.8,2.0,6.7,24.0,52.0,16.8,12,2,66.3,,0,0,0,0,3,0,0,0,0
1886,May,14.3,33.0,23.0,-1.4,3.0,56.7,15.1,13,2,58.7,,3,0,0,0,7,3,0,0,0
1886,April,9.9,25.7,28.0,0.0,11.0,43.9,24.4,17,1,68.5,,0,0,0,0,1,0,0,0,0
1886,March,0.6,19.0,28.0,-15.0,1.0,28.6,9.0,13,0,84.5,,21,5,0,5,0,0,0,0,0
1886,February,-3.2,4.0,3.0,-13.7,9.0,18.1,10.0,9,1,89.7,,28,4,0,13,0,0,0,0,0
1886,January,-0.9,9.7,4.0,-13.6,23.0,35.8,8.6,14,0,86.3,,21,5,0,7,0,0,0,0,0
1885,December,0.5,8.1,1.0,-11.4,12.0,19.9,6.1,16,0,87.9,,19,1,0,5,0,0,0,0,0
1885,November,2.1,14.0,30.0,-8.0,19.0,41.1,7.3,13,0,88.5,,17,0,0,0,0,0,0,0,0
1885,October,8.1,17.0,1.0,-1.7,21.0,50.9,9.2,21,0,83.3,,1,0,0,0,0,0,0,0,0
1885,September,13.7,30.3,17.0,3.3,26.0,33.7,6.3,15,0,77.3,,0,0,0,0,4,1,0,0,0
1885,August,15.3,27.8,6.0,4.8,29.0,56.1,17.8,15,2,72.3,,0,0,0,0,6,0,0,0,0
1885,July,18.5,32.5,12.0,8.3,23.0,37.8,13.9,11,1,69.4,,0,0,0,0,12,4,0,0,0
1885,June,18.3,32.8,26.0,5.7,2.0,33.6,6.1,10,0,65.3,,0,0,0,0,14,8,0,0,0
1885,May,11.5,32.5,29.0,0.5,14.0,56.3,8.5,21,0,69.1,,0,0,0,0,3,1,0,0,0
1885,April,10.8,26.8,27.0,0.6,1.0,50.3,26.5,6,1,64.3,,0,0,0,0,2,0,0,0,0
1885,March,3.1,13.5,18.0,-6.0,24.0,31.2,20.2,14,1,80.5,,12,0,0,0,0,0,0,0,0
1885,February,3.0,14.2,25.0,-11.5,22.0,28.5,6.6,12,0,83.9,,11,1,0,1,0,0,0,0,0
1885,January,-2.9,9.1,30.0,-17.3,21.0,19.8,13.6,6,1,85.9,,24,8,4,14,0,0,0,0,0
1884,December,2.4,11.7,8.0,-8.6,2.0,63.9,17.2,23,1,85.6,,12,0,0,1,0,0,0,0,0
1884,November,2.0,16.3,5.0,-9.1,23.0,57.8,23.3,14,1,87.3,,15,0,0,3,0,0,0,0,0
1884,October,8.7,24.0,1.0,-1.7,24.0,75.2,15.2,22,2,83.1,,1,0,0,0,0,0,0,0,0
1884,September,15.3,28.0,2.0,5.6,24.0,50.2,17.1,7,2,73.7,,0,0,0,0,11,0,0,0,0
1884,August,17.8,31.0,3.0,4.1,28.0,39.3,11.7,9,2,66.4,,0,0,0,0,17,2,0,0,0
1884,July,19.5,34.0,13.0,6.8,27.0,44.3,9.2,16,0,66.9,,0,0,0,0,17,8,0,0,0
1884,June,14.1,26.0,14.0,5.3,19.0,91.3,29.1,13,2,73.1,,0,0,0,0,1,0,0,0,0
1884,May,14.0,30.7,18.0,2.0,7.0,43.9,17.2,11,1,61.7,,0,0,0,0,7,2,0,0,0
1884,April,6.8,19.8,6.0,-3.3,19.0,33.6,8.9,14,0,68.5,,10,0,0,0,0,0,0,0,0
1884,March,5.3,21.0,18.0,-5.4,9.0,25.0,4.9,17,0,77.9,,12,0,0,0,0,0,0,0,0
1884,February,3.5,13.5,20.0,-5.8,18.0,16.7,4.4,10,0,78.7,,16,0,0,0,0,0,0,0,0
1884,January,3.8,12.7,30.0,-7.6,1.0,41.7,14.6,20,1,81.9,,7,0,0,1,0,0,0,0,0
1883,December,1.8,10.3,14.0,-9.3,7.0,46.4,10.1,21,1,85.8,,16,0,0,4,0,0,0,0,0
1883,November,4.9,12.1,8.0,-2.7,17.0,43.9,9.7,18,0,85.6,,5,0,0,0,0,0,0,0,0
1883,October,9.7,18.7,16.0,-0.8,7.0,45.2,17.8,19,2,82.1,,1,0,0,0,0,0,0,0,0
1883,September,14.5,27.1,1.0,4.8,11.0,65.8,18.0,17,1,72.6,,0,0,0,0,3,0,0,0,0
1883,August,17.2,30.6,14.0,7.2,18.0,45.9,18.7,10,1,68.6,,0,0,0,0,8,1,0,0,0
1883,July,18.3,34.5,4.0,8.9,16.0,86.4,24.7,20,3,68.0,,0,0,0,0,11,5,0,0,0
1883,June,18.3,31.6,30.0,7.4,13.0,36.0,10.7,7,2,61.3,,0,0,0,0,10,2,0,0,0
1883,May,13.6,29.3,26.0,1.6,11.0,45.8,16.1,8,1,62.7,,0,0,0,0,7,0,0,0,0
1883,April,6.9,18.8,18.0,-2.0,3.0,15.6,6.1,10,0,68.8,,7,0,0,0,0,0,0,0,0
1883,March,-1.5,8.8,5.0,-14.7,15.0,12.6,5.6,11,0,73.3,,26,3,0,7,0,0,0,0,0
1883,February,2.4,9.8,22.0,-6.1,20.0,16.5,4.5,12,0,83.5,,10,0,0,1,0,0,0,0,0
1883,January,-0.1,12.3,2.0,-9.6,25.0,18.5,5.1,10,0,83.1,,20,0,0,10,0,0,0,0,0
1882,December,0.3,10.6,28.0,-11.6,3.0,37.6,7.7,19,0,88.4,,22,1,0,3,0,0,0,0,0
1882,November,4.0,12.5,1.0,-6.0,19.0,41.4,6.0,23,0,85.6,,10,0,0,3,0,0,0,0,0
1882,October,8.9,17.3,2.0,0.0,17.0,34.4,9.4,15,0,88.6,,0,0,0,0,0,0,0,0,0
1882,September,14.4,25.2,2.0,5.3,29.0,46.4,7.8,14,0,83.0,,0,0,0,0,2,0,0,0,0
1882,August,15.8,28.8,13.0,8.5,25.0,63.4,14.2,18,1,78.9,,0,0,0,0,4,0,0,0,0
1882,July,18.7,33.5,16.0,10.2,2.0,152.9,28.9,17,6,69.8,,0,0,0,0,12,2,0,0,0
1882,June,15.8,29.6,24.0,3.5,14.0,69.4,10.0,17,1,64.9,,0,0,0,0,6,0,0,0,0
1882,May,13.0,27.8,29.0,0.7,17.0,47.5,21.9,14,1,64.8,,0,0,0,0,4,0,0,0,0
1882,April,9.2,23.0,22.0,-2.5,11.0,34.9,5.7,14,0,61.5,,5,0,0,0,0,0,0,0,0
1882,March,7.2,21.8,20.0,-1.8,24.0,60.7,19.9,12,2,73.8,,2,0,0,0,0,0,0,0,0
1882,February,2.7,14.3,26.0,-8.2,4.0,21.3,7.1,12,0,81.8,,14,0,0,0,0,0,0,0,0
1882,January,1.4,10.0,6.0,-6.3,17.0,17.1,7.3,7,0,89.1,,17,0,0,2,0,0,0,0,0
1881,December,1.6,11.9,18.0,-3.9,31.0,10.1,4.7,9,0,89.9,,16,0,0,0,0,0,0,0,0
1881,November,6.3,13.8,6.0,-6.1,4.0,10.5,2.2,12,0,83.1,,4,0,0,1,0,0,0,0,0
1881,October,5.6,17.7,8.0,-1.0,28.0,94.9,25.3,19,3,,,3,0,0,0,0,0,0,0,0
1881,September,12.9,23.4,2.0,0.8,30.0,40.5,10.7,15,1,79.8,,0,0,0,0,0,0,0,0,0
1881,August,16.5,33.4,6.0,7.3,29.0,78.7,14.7,17,3,71.6,,0,0,0,0,5,1,0,0,0
1881,July,19.7,35.6,20.0,7.2,28.0,43.4,22.2,14,1,63.2,,0,0,0,0,16,6,1,0,0
1881,June,15.9,33.3,22.0,5.0,13.0,64.7,15.2,15,1,67.5,,0,0,0,0,5,1,0,0,0
1881,May,13.5,26.2,25.0,-0.2,11.0,28.9,11.9,12,1,64.6,,1,0,0,0,4,0,0,0,0
1881,April,6.4,20.8,18.0,-4.5,4.0,9.9,4.3,9,0,69.3,,9,0,0,0,0,0,0,0,0
1881,March,2.6,16.8,29.0,-6.8,4.0,73.2,13.0,16,2,75.7,,16,0,0,4,0,0,0,0,0
1881,February,-0.5,6.0,11.0,-9.5,15.0,22.7,7.5,15,0,86.4,,24,0,0,4,0,0,0,0,0
1881,January,-6.0,6.4,31.0,-21.1,15.0,22.6,5.9,18,0,85.0,,28,12,8,21,0,0,0,0,0
